	GSM461182_untreat_single.counts	GSM461177_untreat_paired.counts	GSM461176_untreat_single.counts	GSM461178_untreat_paired.counts	GSM461181_treat_paired.counts	GSM461180_treat_paired.counts	GSM461179_treat_single.counts
FBgn0037255	1327.29081154711	2007.10096730381	1799.50762223936	1864.94426820489	1831.05976472391	1751.77082159195	1622.21240656009
FBgn0085386	158.390855402014	155.471420297849	178.924148258518	172.848493150697	195.987803962911	215.326503038191	214.488227502217
FBgn0085454	0	4.67583218940898	0.733295689584092	1.13716113914932	0	1.12149220332391	2.3229771931648
FBgn0051526	7.36701653032623	26.8860350891016	6.59966120625682	3.41148341744796	13.8019580255571	6.72895321994346	20.1324690074283
FBgn0037260	14.7340330606525	11.6895804735225	27.1319405146114	9.09728911319457	19.32274123578	16.8223830498586	30.9730292421974
FBgn0052945	0	2.33791609470449	0	0	0	0	1.54865146210987
FBgn0267118	0	0	0.733295689584092	0	0	0	1.54865146210987
FBgn0265376	0	0	0.733295689584092	0	1.84026107007428	3.36447660997173	3.09730292421974
FBgn0087012	8.59485261871393	3.50687414205674	3.66647844792046	9.09728911319457	9.20130535037141	14.5793986432108	15.4865146210987
FBgn0267233	0	0	0	0	0	0	1.54865146210987
FBgn0037261	2255.53489436821	2376.49171026711	1940.30039463951	2070.77043439091	2167.82754054751	2248.59186766444	2065.12672472351
FBgn0037262	773.536735684254	796.060430246879	994.348955076028	813.070214491764	920.130535037141	998.12806095828	895.120545099504
FBgn0037263	22.1010495909787	15.1964546155792	13.1993224125136	9.09728911319457	16.5623496306685	16.8223830498586	14.7121888900438
FBgn0040466	233.288856793664	137.937049587565	250.787125837759	159.202559480905	258.556680345437	207.476057614923	301.987035111424
FBgn0022981	0	1.16895804735225	2.19988706875227	3.41148341744796	1.84026107007428	0	5.42028011738454
FBgn0265038	0	0	0.733295689584092	0	0	0	0
FBgn0087013	15211.6612990353	15648.8413799045	12914.0703892654	16130.6307588331	14490.2156657649	14921.4537652246	11724.0658939028
FBgn0037265	214.871315467848	241.974315801915	260.319969802352	225.157905551566	227.272242154174	195.13964337836	223.005810543821
FBgn0263346	2351.30610926245	3150.3419376143	3296.89742037008	2602.9618475128	2930.6157540933	2933.82360389535	2950.95536105035
FBgn0265039	0	1.16895804735225	2.19988706875227	1.13716113914932	0	0	0.774325731054934
FBgn0265040	2.45567217677541	0	1.46659137916818	0	0	5.60746101661955	1.54865146210987
FBgn0053927	0	2.33791609470449	0.733295689584092	1.13716113914932	0	0	1.54865146210987
FBgn0037270	7378.06705512172	8090.35864572489	7107.8351191386	9520.31305695812	8916.0648845099	8962.96568896469	5922.81751683919
FBgn0266228	0	0	2.19988706875227	0	0	0	0
FBgn0027570	41.746427005182	67.7995667464302	38.8646715479569	52.3094124008688	25.76365498104	22.4298440664782	27.1014005869227
FBgn0026620	4803.2947777727	4539.06409786877	5095.67174691985	4081.27132840691	4058.69579004883	4382.79153058984	5323.48940100267
FBgn0010750	1194.68451400124	1276.50218770865	1401.3280627952	1479.44664203327	1463.92768124409	1473.64075516762	1053.08299423471
FBgn0264907	2.45567217677541	1.16895804735225	2.93318275833637	1.13716113914932	6.44091374525999	4.48596881329564	7.74325731054934
FBgn0264897	0	0	0	0	0	0	0.774325731054934
FBgn0037275	13.5061969722648	5.84479023676123	13.9326181020977	11.3716113914932	6.44091374525999	7.85044542326737	30.9730292421974
FBgn0037276	0	3.50687414205674	6.59966120625682	3.41148341744796	1.84026107007428	0	5.42028011738454
FBgn0260794	8443.82877984225	10594.2667831534	9602.50705510368	8440.00997476626	9936.48964786609	10730.4374014032	9370.88999722681
FBgn0026417	290.997152947886	226.777861186336	169.391304293925	247.901128334552	261.317071950548	278.13006642433	326.765458505182
FBgn0037279	1924.01915050353	1575.75544783083	1454.12535244525	1471.48651405922	1295.5437933323	1462.42583313438	1602.85426328371
FBgn0037280	0	0	0.733295689584092	2.27432227829864	1.84026107007428	0	3.87162865527467
FBgn0037282	1351.84753331486	1326.7673837448	1182.07265160956	1249.7400919251	1297.38405440237	1249.34231450284	1224.20898079785
FBgn0037283	0	0	0.733295689584092	2.27432227829864	0	0	0
FBgn0037284	0	0	0	0	0	0	0.774325731054934
FBgn0003002	6.13918044193852	0	21.9988706875227	3.41148341744796	0	2.24298440664782	10.8405602347691
FBgn0020280	0	0	0	0	0	0	0.774325731054934
FBgn0267140	1.2278360883877	0	0	0	0	0	0.774325731054934
FBgn0004913	2512.15263684124	2624.31081630579	2475.60624803589	2319.80872386461	2236.83733067529	2138.6856317387	2377.17999433865
FBgn0265082	4378.46349119056	5474.23053575057	5280.46226069504	5034.21236301404	4942.94123421952	4973.81792174154	4476.37705122857
FBgn0266698	1.2278360883877	2.33791609470449	3.66647844792046	1.13716113914932	0	2.24298440664782	2.3229771931648
FBgn0004183	1.2278360883877	0	0.733295689584092	0	0.920130535037141	2.24298440664782	3.87162865527467
FBgn0004436	2580.91145779096	2093.60386280787	3448.68962811398	2007.08941059855	1655.31483253182	1674.3878595626	2842.54975870266
FBgn0037288	0	2.33791609470449	1.46659137916818	2.27432227829864	0	3.36447660997173	1.54865146210987
FBgn0250839	1.2278360883877	0	4.39977413750455	2.27432227829864	0.920130535037141	2.24298440664782	6.19460584843947
FBgn0037290	39.2907548284066	23.3791609470449	22.7321663771068	18.1945782263891	187.706629147577	188.410690158417	233.84637077859
FBgn0037291	2.45567217677541	2.33791609470449	1.46659137916818	2.27432227829864	0.920130535037141	0	3.09730292421974
FBgn0263455	0	0	0	0	0	0	0
FBgn0263343	2.45567217677541	0	0.733295689584092	1.13716113914932	0	0	1.54865146210987
FBgn0037292	0	0	0	0	3.68052214014857	0	0.774325731054934
FBgn0267145	0	0	0.733295689584092	0	0	1.12149220332391	0
FBgn0263626	2.45567217677541	0	1.46659137916818	0	0	4.48596881329564	0.774325731054934
FBgn0267148	3.68350826516311	2.33791609470449	2.19988706875227	6.82296683489593	0	4.48596881329564	4.64595438632961
FBgn0010313	50.3412796238959	112.219972545816	80.6625258542501	57.9952180966154	75.4507038730456	88.5978840625889	116.14885965824
FBgn0262605	0	0	1.46659137916818	0	0	0	0
FBgn0037293	1016.64828118502	1101.15848060582	956.217579217655	1205.39080749828	984.539672489741	975.698216891801	957.066603583899
FBgn0040684	0	0	0.733295689584092	0	1.84026107007428	0	2.3229771931648
FBgn0037295	0	2.33791609470449	4.39977413750455	0	0	1.12149220332391	4.64595438632961
FBgn0037294	0	0	0.733295689584092	0	0	2.24298440664782	1.54865146210987
FBgn0259212	4617.89152842616	5713.86693545778	5397.7895710285	4749.92207822671	4660.46115996312	4872.88362344239	4569.29613895517
FBgn0263018	1.2278360883877	3.50687414205674	2.19988706875227	0	0.920130535037141	4.48596881329564	4.64595438632961
FBgn0037296	3.68350826516311	12.8585385208747	9.53284396459319	2.27432227829864	8.28117481533427	8.97193762659128	13.1635374279339
FBgn0037297	408.869417433106	440.697183851797	458.309805990057	490.116450973357	474.787356079165	403.737193196607	473.88734740562
FBgn0037298	1704.23649068213	1955.66681322031	1636.71597915169	1908.15639149256	2266.28150779648	2157.7509991952	1769.33429546052
FBgn0040682	11.0505247954893	3.50687414205674	6.59966120625682	11.3716113914932	4.60065267518571	7.85044542326737	4.64595438632961
FBgn0037299	624.968568989342	679.164625511655	700.297383552807	755.074996395149	674.455682182225	598.876836574968	672.114734555683
FBgn0040208	1366.58156637552	1576.92440587818	1465.12478778901	1446.46896899794	1483.25042247987	1558.87416262023	1189.36432290038
FBgn0037301	1354.30320549164	1290.52968427688	1239.26971539711	1258.8373810383	1412.40037128201	1462.42583313438	1420.8877164858
FBgn0087005	1.2278360883877	7.01374828411347	5.13306982708864	0	3.68052214014857	3.36447660997173	5.42028011738454
FBgn0260462	7348.59898900041	8903.95344668205	7356.42235790761	9286.05786229336	8813.01026458574	8313.62170324014	7177.99952687924
FBgn0053293	3.68350826516311	9.35166437881796	6.59966120625682	20.4689005046878	2.76039160511142	4.48596881329564	8.51758304160428
FBgn0264789	157.163019313626	78.3201891726005	34.4648974104523	53.4465735400181	40.4857435416342	39.2522271163368	70.463641525999
FBgn0037304	9.82268870710164	11.6895804735225	15.3992094812659	12.5087725306425	11.9616969554828	17.9438752531826	10.8405602347691
FBgn0037305	860.713097959781	666.30608699078	666.565781831939	892.671494232217	900.807793801361	805.231401986567	925.319248610646
FBgn0264785	2246.9400417495	2376.49171026711	2272.4833420211	2228.83583273267	2015.08587173134	1912.14420666727	1932.71702471312
FBgn0037307	4.91134435355082	1.16895804735225	10.2661396541773	4.54864455659728	9.20130535037141	5.60746101661955	4.64595438632961
FBgn0267443	38.0629187400189	33.8997833732151	43.2644456854614	36.3891564527783	16.5623496306685	22.4298440664782	22.4554462005931
FBgn0266393	0	0	0	0	0	0	0
FBgn0013576	4393.19752425121	4568.28804905257	4382.90833664411	4117.66048485969	3012.5073717116	3197.37427167647	3108.91781018556
FBgn0051538	29.4680661213049	19.8722868049882	19.0656879291864	14.7830948089412	10.1214358854086	16.8223830498586	24.004097662703
FBgn0037310	2.45567217677541	4.67583218940898	2.93318275833637	2.27432227829864	0.920130535037141	0	2.3229771931648
FBgn0037312	2405.33089715151	2633.66248068461	2166.88876272099	2814.47381939457	2877.24818306114	2634.38518560786	1659.38004165072
FBgn0037313	2331.66073184825	2076.06949209759	1894.83606188529	2526.77205118979	2109.85931684017	1869.52750294096	1562.58932526886
FBgn0250746	2342.71125664374	2211.66862559045	1845.70525068316	2401.68432588337	2853.32478915018	2850.83318084938	2174.30665280226
FBgn0037315	2330.43289575986	3353.74063785359	2750.59213162993	3146.52487202617	3117.40225270584	2957.37494016515	2676.06972652585
FBgn0264912	4.91134435355082	7.01374828411347	2.19988706875227	4.54864455659728	6.44091374525999	0	5.42028011738454
FBgn0085306	0	0	0	0	0	0	0
FBgn0051542	0	0	0	0	0	0	0
FBgn0003275	973.67401809145	843.987710188321	877.754940432158	1026.85650865184	998.341630515298	961.118818248591	875.762401823131
FBgn0086695	585.677814160935	586.816939770827	497.907773227598	571.992052992108	519.873752295985	499.06403047914	396.454774300126
FBgn0037317	214.871315467848	176.512665150189	306.51759824615	269.507189978389	252.115766600177	238.877839307993	225.328787736986
FBgn0041707	3.68350826516311	4.67583218940898	1.46659137916818	10.2344502523439	8.28117481533427	5.60746101661955	5.42028011738454
FBgn0001311	12.278360883877	25.7170770417494	17.5990965500182	18.1945782263891	27.6039160511142	30.2802894897456	24.7784233937579
FBgn0037320	0	2.33791609470449	0	1.13716113914932	0	0	1.54865146210987
FBgn0011965	0	0	0	0	0	0	0
FBgn0264712	1491.82084739106	1444.83214652738	1486.39036278695	1362.31904470089	1294.62366279726	1288.59454161917	1276.86313050959
FBgn0037322	0	0	0	0	0	0	0
FBgn0037323	1.2278360883877	0	1.46659137916818	0	0	4.48596881329564	0.774325731054934
FBgn0037324	2.45567217677541	0	1.46659137916818	0	2.76039160511142	3.36447660997173	0
FBgn0037326	1.2278360883877	1.16895804735225	14.6659137916818	2.27432227829864	2.76039160511142	4.48596881329564	17.8094918142635
FBgn0037325	0	0	30.7984189625318	1.13716113914932	0	1.12149220332391	10.8405602347691
FBgn0037327	5686.10892532346	5995.58582486967	5825.30095805602	6080.40061103142	5838.22824481066	5668.02159559904	4988.20635945589
FBgn0037328	24324.6607470488	31205.3350740682	31157.0005547385	34424.1420043282	29307.077671468	30198.4205589029	20274.9449419424
FBgn0037329	757.574866535214	893.083948177116	781.693205096642	968.861290555221	886.085705240767	848.9695979162	613.265978995508
FBgn0037330	590.589158514486	500.314044266761	500.10766029635	508.311029199746	665.254376831853	659.437415554459	548.996943317948
FBgn0011715	1493.04868347945	1490.42151037411	1508.38923347448	1610.22017303544	1754.68893031583	1710.27561006896	1341.13216618715
FBgn0025825	0	0	0	0	0	0	0
FBgn0266539	0	0	0	0	0	0	0
FBgn0037332	460.438533145389	419.655938999456	442.177300819207	362.754403388633	446.263309493014	435.138974889677	465.369764364015
FBgn0015402	888.953327992698	1130.38243178962	1008.28157317813	988.19302992076	1125.31964435042	1120.37071112059	905.186779603218
FBgn0051550	1351.84753331486	2050.35241505584	1879.43685240403	1750.0909931508	1945.15595106852	1961.48986361352	1580.39881708312
